date,cases,deaths
2013-03-23,3090,84
2013-04-22,2722,85
2013-05-22,3177,92
2013-06-21,2407,71
2013-07-21,2604,85
2013-08-20,2567,33
2013-09-19,2615,128
2013-10-19,2711,48
2013-11-18,2528,41
2013-12-18,2875,106
2014-01-17,2296,68
2014-02-16,2987,68
2014-03-18,3261,40
2014-04-17,3446,66
2014-05-17,3039,79
2014-06-16,3486,62
2014-07-16,2730,127
2014-08-15,3227,103
2014-09-14,2517,79
2014-10-14,2964,54
2014-11-13,3451,79
2014-12-13,2550,41
2015-01-12,2491,110
2015-02-11,3337,140
2015-03-13,3213,76
2015-04-12,3211,118
2015-05-12,3165,147
2015-06-11,3462,73
2015-07-11,3172,45
2015-08-10,3235,77
2015-09-09,3418,36
2015-10-09,3305,33
2015-11-08,3052,60
2015-12-08,2819,127
2016-01-07,3432,91
2016-02-06,3392,53
2016-03-07,3579,64
2016-04-06,3906,171
2016-05-06,3653,61
2016-06-05,3830,176
2016-07-05,3728,77
2016-08-04,2804,71
2016-09-03,3970,170
2016-10-03,3645,177
2016-11-02,2805,125
2016-12-02,3041,31
2017-01-01,3982,187
2017-01-31,3765,123
2017-03-02,2858,101
2017-04-01,2835,70
2017-05-01,3513,125
2017-05-31,3553,131
2017-06-30,3833,84
2017-07-30,3056,59
2017-08-29,3114,139
2017-09-28,3690,48
2017-10-28,3940,171
2017-11-27,3473,79
2017-12-27,3649,147
2018-01-26,3131,128
2018-02-25,3932,67
2018-03-27,4008,198
2018-04-26,4306,111
2018-05-26,4185,180
2018-06-25,3428,101
2018-07-25,3325,37
2018-08-24,3850,97
2018-09-23,3509,93
2018-10-23,4476,73
2018-11-22,3233,92
2018-12-22,4488,52
2019-01-21,4379,170
2019-02-20,3125,140
2019-03-22,3291,106
2019-04-21,3222,33
2019-05-21,4433,63
2019-06-20,3406,94
2019-07-20,3734,152
2019-08-19,4638,220
2019-09-18,4589,130
2019-10-18,3438,97
2019-11-17,3901,68
2019-12-17,4460,200
2020-01-16,4749,148
2020-02-15,4017,186
2020-03-16,4447,91
2020-04-15,3506,99
2020-05-15,4565,112
2020-06-14,4274,71
2020-07-14,4610,99
2020-08-13,4543,47
2020-09-12,3344,41
2020-10-12,4217,200
2020-11-11,3829,43
2020-12-11,3665,84
2021-01-10,4209,54
2021-02-09,4734,169
2021-03-11,3997,151
2021-04-10,5009,114
2021-05-10,4772,53
2021-06-09,5017,157
2021-07-09,4515,74
2021-08-08,4038,90
2021-09-07,4248,68
2021-10-07,3631,119
2021-11-06,3897,185
2021-12-06,4436,83
2022-01-05,5067,85
2022-02-04,5034,117
2022-03-06,3923,119
2022-04-05,3861,52
2022-05-05,4857,137
2022-06-04,4830,89
2022-07-04,4483,184
2022-08-03,4181,149
2022-09-02,5205,128
2022-10-02,3835,68
2022-11-01,4992,120
2022-12-01,3759,111
2022-12-31,4273,142
2023-01-30,5259,260
2023-03-01,5024,137
2023-03-31,4758,165
2023-04-30,4265,55
2023-05-30,3810,86
2023-06-29,3761,179
2023-07-29,4419,64
2023-08-28,4022,118
2023-09-27,5189,118
2023-10-27,4863,189
2023-11-26,4424,174
2023-12-26,3922,48
2024-01-25,4668,176
2024-02-24,4510,84
2024-03-25,5082,190
2024-04-24,4904,231
2024-05-24,3978,43
2024-06-23,4692,59
2024-07-23,5029,228
