date,cases,deaths
2019-07-20,6037,248
2019-08-19,5768,79
2019-09-18,4624,104
2019-10-18,6151,247
2019-11-17,5034,229
2019-12-17,5372,126
2020-01-16,5413,231
2020-02-15,4816,195
2020-03-16,5274,78
2020-04-15,5616,185
2020-05-15,6257,244
2020-06-14,6001,193
2020-07-14,5518,83
2020-08-13,5933,185
2020-09-12,5472,264
2020-10-12,6011,123
2020-11-11,5621,62
2020-12-11,5401,232
2021-01-10,5214,144
2021-02-09,6194,131
2021-03-11,5135,252
2021-04-10,5768,253
2021-05-10,6230,274
2021-06-09,5361,264
2021-07-09,5137,198
2021-08-08,4779,203
2021-09-07,5771,212
2021-10-07,5317,237
2021-11-06,6714,205
2021-12-06,5975,285
2022-01-05,5184,61
2022-02-04,6713,77
2022-03-06,6857,263
2022-04-05,6185,268
2022-05-05,5864,154
2022-06-04,5409,67
2022-07-04,5802,152
2022-08-03,6832,237
2022-09-02,6280,225
2022-10-02,6841,137
2022-11-01,5975,190
2022-12-01,6218,147
2022-12-31,5557,85
2023-01-30,5182,193
2023-03-01,6599,263
2023-03-31,5058,251
2023-04-30,5919,282
2023-05-30,6449,309
2023-06-29,7321,263
2023-07-29,5771,264
2023-08-28,5665,274
2023-09-27,5147,194
2023-10-27,6783,184
2023-11-26,5680,95
2023-12-26,6910,147
2024-01-25,7066,109
2024-02-24,5091,235
2024-03-25,5283,131
2024-04-24,6109,304
2024-05-24,5168,201
2024-06-23,7201,239
2024-07-23,6996,216
