date,cases,deaths
2021-12-06,6333,279
2022-01-05,8150,351
2022-02-04,5849,158
2022-03-06,7953,373
2022-04-05,7614,105
2022-05-05,8425,350
2022-06-04,6669,294
2022-07-04,7835,143
2022-08-03,7353,143
2022-09-02,8156,200
2022-10-02,7795,366
2022-11-01,6600,152
2022-12-01,8478,129
2022-12-31,6614,260
2023-01-30,8867,305
2023-03-01,6736,81
2023-03-31,8298,352
2023-04-30,7349,170
2023-05-30,6579,265
2023-06-29,7729,209
2023-07-29,8061,183
2023-08-28,7662,225
2023-09-27,6231,148
2023-10-27,7988,303
2023-11-26,7083,348
2023-12-26,8366,148
2024-01-25,9382,141
2024-02-24,8132,314
2024-03-25,9095,335
2024-04-24,7435,193
2024-05-24,8719,224
2024-06-23,8501,375
2024-07-23,9465,253
