date,cases,deaths
2009-08-11,11097,124
2009-09-10,14300,222
2009-10-10,16135,646
2009-11-09,13707,448
2009-12-09,16616,245
2010-01-08,12617,458
2010-02-07,12441,182
2010-03-09,15556,569
2010-04-08,12487,170
2010-05-08,13098,600
2010-06-07,14398,384
2010-07-07,16557,293
2010-08-06,14168,690
2010-09-05,16157,172
2010-10-05,15312,174
2010-11-04,18039,471
2010-12-04,16281,460
2011-01-03,13723,532
2011-02-02,17652,445
2011-03-04,18209,711
2011-04-03,13138,423
2011-05-03,13499,239
2011-06-02,17148,518
2011-07-02,15498,298
2011-08-01,18971,268
2011-08-31,17188,791
2011-09-30,14545,683
2011-10-30,14716,630
2011-11-29,19042,901
2011-12-29,14089,680
2012-01-28,16751,385
2012-02-27,15683,543
2012-03-28,19870,587
2012-04-27,16083,253
2012-05-27,15294,247
2012-06-26,14177,682
2012-07-26,17579,706
2012-08-25,16116,297
2012-09-24,16745,170
2012-10-24,14378,336
2012-11-23,15525,198
2012-12-23,15838,382
2013-01-22,18024,267
2013-02-21,16076,192
2013-03-23,18088,449
2013-04-22,15754,716
2013-05-22,18783,191
2013-06-21,19227,468
2013-07-21,15737,271
2013-08-20,21216,603
2013-09-19,16856,564
2013-10-19,20231,773
2013-11-18,15944,167
2013-12-18,16606,650
2014-01-17,20644,771
2014-02-16,21448,381
2014-03-18,18613,298
2014-04-17,21557,610
2014-05-17,15950,451
2014-06-16,19038,736
2014-07-16,16967,649
2014-08-15,22326,522
2014-09-14,21543,1047
2014-10-14,20244,727
2014-11-13,16974,263
2014-12-13,17944,489
2015-01-12,20376,234
2015-02-11,17118,699
2015-03-13,23968,644
2015-04-12,19515,620
2015-05-12,22366,283
2015-06-11,24472,833
2015-07-11,19230,418
2015-08-10,18023,830
2015-09-09,17456,445
2015-10-09,24929,1203
2015-11-08,18264,690
2015-12-08,18645,385
2016-01-07,19344,659
2016-02-06,19750,213
2016-03-07,21490,602
2016-04-06,19293,332
2016-05-06,23683,893
2016-06-05,22280,892
2016-07-05,24772,962
2016-08-04,25600,500
2016-09-03,25576,835
2016-10-03,23658,468
2016-11-02,18771,498
2016-12-02,26482,324
2017-01-01,25717,880
2017-01-31,19409,422
2017-03-02,18812,346
2017-04-01,24006,390
2017-05-01,22823,991
2017-05-31,19776,739
2017-06-30,19901,368
2017-07-30,26632,320
2017-08-29,27343,1259
2017-09-28,21963,697
2017-10-28,19348,759
2017-11-27,26494,499
2017-12-27,22587,835
2018-01-26,24272,795
2018-02-25,24878,743
2018-03-27,27820,846
2018-04-26,28881,452
2018-05-26,23884,512
2018-06-25,24393,511
2018-07-25,28701,546
2018-08-24,20283,567
2018-09-23,20389,489
2018-10-23,28157,1199
2018-11-22,21193,227
2018-12-22,23039,272
2019-01-21,23375,406
2019-02-20,26676,1082
2019-03-22,22941,292
2019-04-21,21658,481
2019-05-21,23712,376
2019-06-20,28387,827
2019-07-20,24039,740
2019-08-19,28066,1081
2019-09-18,30292,638
2019-10-18,25475,310
2019-11-17,23699,327
2019-12-17,29275,452
2020-01-16,26099,327
2020-02-15,29428,369
2020-03-16,25567,521
2020-04-15,25805,604
2020-05-15,24075,1186
2020-06-14,24742,433
2020-07-14,27724,740
2020-08-13,30763,1381
2020-09-12,26699,972
2020-10-12,24795,836
2020-11-11,25706,647
2020-12-11,31810,880
2021-01-10,31303,1015
2021-02-09,27391,1153
2021-03-11,30344,935
2021-04-10,22503,566
2021-05-10,31271,1079
2021-06-09,32060,1382
2021-07-09,28672,1283
2021-08-08,25257,427
2021-09-07,23607,379
2021-10-07,22911,697
2021-11-06,24651,818
2021-12-06,29848,516
2022-01-05,26035,595
2022-02-04,33726,851
2022-03-06,34670,916
2022-04-05,33640,1266
2022-05-05,27953,1008
2022-06-04,23859,1092
2022-07-04,30310,451
2022-08-03,26793,1212
2022-09-02,26187,689
2022-10-02,31892,1014
2022-11-01,32991,805
2022-12-01,33242,1596
2022-12-31,26211,1011
2023-01-30,35001,1510
2023-03-01,29451,530
2023-03-31,34083,1367
2023-04-30,31400,759
2023-05-30,31720,341
2023-06-29,28479,691
2023-07-29,33364,1423
2023-08-28,30547,554
2023-09-27,34387,1376
2023-10-27,24840,792
2023-11-26,35791,672
2023-12-26,27935,1118
2024-01-25,28981,504
2024-02-24,31264,557
2024-03-25,25856,672
2024-04-24,30350,739
2024-05-24,28174,1376
2024-06-23,27265,732
2024-07-23,34525,631
